probeset_id	gene_symbol
31837_at LMF2
37336_at UBXN4
36563_at COPG2IT1
38818_at SPTLC1
37192_at EPB49
942_at RGN
35817_at MBP
35752_s_at PROS1
37350_at PSMD10
36328_at SHBG
41815_at SYNE2
36084_at CUL7
35320_at SLC11A2
39727_at DUSP11
32240_at PSMD5
33868_at POLDIP3
41075_at AKAP3
37648_at TTLL12
40456_at SLC39A8
32489_at GRIN2B
34493_at TNFRSF10C
35075_at RPUSD2
41097_at TERF2
33030_at HIST1H1D
1130_at MAP2K1
31778_at GJA8
39111_s_at PPIL2
40050_at CBFA2T2
38247_at F2RL1
38793_at TNNT2
41648_at CRAT
38217_at MUC6
34476_r_at EREG
40302_at EMID1
506_s_at STAT5A
31976_at MEP1B
37402_at RNASE1
32005_at PMCH
36161_at AP2B1
40297_at STEAP1
31848_at CADPS
39532_at RIN1
39717_g_at MRPL33
33029_at ALOX12B
38296_at MED20
38998_g_at SLC25A1
35707_at GLB1L2
37177_at CD58
38543_at ALK
39589_at KIAA0319
40332_at OGFR
497_at CLN3
33708_at SLC43A1
38641_at TSC22D4
37953_s_at ASIC1
377_g_at SEMA3C
32680_at TNIK
35822_at CFB
41508_at EGR4
32671_at TTLL4
555_at RAB40B
35377_at IRF2BP1
32487_s_at RPLP2
1680_at GRB7
36828_at ZNF629
36842_at ERC2
32654_g_at BRD8
34310_at APRT
37594_at BHMT
39242_at SYT5
36036_at SPTB
33826_at CIZ1
34803_at USP12
37182_at SYP
34321_i_at FAM3C
32883_at ZNF160
40112_at IDH3B
35584_s_at CACNA1F
35174_i_at EEF1A2
31341_at KCNC3
34782_at JARID2
38771_at HDAC1
36880_at NQO2
31398_at ABCB11
37922_at TCN2
41228_r_at ATP5F1
41403_at SNRPF
1334_s_at CSF3
38404_at TGM2
32717_at NEURL
40411_at NCOA6
39411_at TIPARP
39622_at GCM1
41371_at GTF2H4
39832_at SRRT
37751_at TM9SF4
36522_at CRTC1
33252_at MCM3
40199_at MSX1
40232_at POLRMT
32669_at SOCS5
33814_at PAK4
35032_at PDE6C
31860_at TMEM11
33882_at RAB11FIP5
160033_s_at XRCC1
38976_at CORO1A
2062_at IGFBP7
36377_at IL18R1
33791_at DLEU1
34778_at LRRC15
38958_at CASR
39658_at ZBTB24
37391_at CTSL1
35612_at C10orf12
34067_at TMPRSS6
34193_at CHL1
32508_at PRRC2C
36738_at LRRC6
39363_at CHMP2A
34054_at CD70
35650_at PLEKHM1
35730_at ADH1B
37867_at MOG
33377_at VTN
35853_at PICK1
37730_at SND1
41197_at RAD23A
34946_at IGSF6
36724_s_at CCR5
41256_at EEF1D
31798_at TFF1
38478_at SFSWAP
37089_at ADAM3A
35721_at HSD3B1
37874_at FMO5
40756_at NPM3
32197_at SLC25A11
32420_at GPR6
32573_at SRSF9
33262_at SLC25A16
36772_at GNGT1
38811_at ATIC
32100_r_at GALNS
32321_at HLA-E
36992_at TXN
35168_f_at COL16A1
187_at MAP4K2
1816_at RASA2
38956_at NAGPA
41423_at CLSTN3
34644_at B2M
33175_at BBS4
34026_at LINC00563
35816_at CSTB
40462_at TRPC4AP
36677_at COPB2
40612_at DOPEY1
905_at GUK1
40255_at DDX28
33070_at HCRTR1
34988_at SLC25A4
41187_at MYL12B
38579_at IRGC
31866_at PAF1
39048_at NOTCH4
40359_at RASSF7
41030_at FOXJ1
37292_at MAML1
36188_at GTF3A
613_at KRT5
31663_at HGC6.3
33857_at NSFL1C
1534_at IL12RB2
38769_at ADAM12
36350_at FAM105A
41830_at KIAA0494
35144_at ZC3H7B
32121_at PIK3CD
36917_at LAMA2
39639_s_at TNP1
1798_at SLC39A6
36912_at CHAF1B
2042_s_at MYB
36007_at OLFML2B
592_at PSMC3
36802_at CD33
33519_at ADH6
40730_at PNOC
37131_at KLK8
40162_s_at COMP
41046_s_at ZMYM3
35345_at HMGCS2
38076_at ATP5G1
37173_at CENPE
38149_at ARHGAP25
39074_at FLAD1
677_s_at ACP5
34284_at IFT88
35203_at KAT6B
35807_at CYBA
36459_at ENPP4
39990_at ISL1
1014_at POLG
38084_at CBX3
39575_at AJAP1
33488_at TLR3
37045_at SNX19
1775_at POLA2
1549_s_at SERPINB4
37569_at PDCD6
1138_at SLC20A1
34758_at EIF2B5
36929_at LAMB3
34020_at AVP
36155_at SPOCK2
35549_at RPL39L
34636_at ALOX15
38714_at GYPA
34819_at CD164
40165_at TSPYL2
1091_at PRKAR1B
33594_at DKK4
33689_s_at DDT
36689_at OSBPL1A
32528_at CLPP
40077_at ACO1
AFFX-HUMGAPDH/M33197_M_st LOC100996356
33712_at SULT4A1
1573_at PDGFB
40548_at BICD1
40512_at CHN1
32397_r_at ERCC2
39347_at AP2S1
31644_at CCL27
647_at PROCR
38336_at FRMD4B
41051_at TSNAX
33740_at FAM189B
38391_at CAPG
40153_at TAP1
35288_at ARHGEF9
34570_at RPS27A
41727_at CNOT1
37931_at CENPB
41416_at FGL1
40438_at PPP1R12A
41603_at TBL3
31737_at ACTA1
36823_at RUNDC3A
1706_at ARAF
37146_at ATG2A
40416_at SMARCB1
2046_at ERG
37479_at CD72
41590_at TRAPPC12
34348_at SPINT2
32676_at ALDH6A1
41831_at LRP5
1020_s_at CIB1
41194_at SRP14
40472_at LPCAT4
41103_at BRPF1
38428_at MMP1
1077_at RAG1
34472_at FZD6
33887_at HGS
41162_at PPM1G
758_at PTGIR
41316_s_at SAFB
1360_at XRCC4
40738_at CD2
41822_at ZNF324
37637_at RGS3
39156_at RFPL3-AS1
41614_at CUL9
31408_at RRH
39292_r_at TRIM24
41704_at TMEM151B
34168_at DNTT
798_at PRIM1
1779_s_at PIM1
39262_at SAC3D1
708_at PTH
32912_at POU3F4
38649_at FNDC3A
34751_at ZBTB1
37702_at CUL3
39141_at ABCF1
37199_at DYNC2LI1
37709_at HDHD1
33919_at TSPAN4
39160_at PDHB
36170_at ETHE1
33167_r_at ADSS
41664_at TIMM44
1790_s_at CDK10
34805_at CCDC86
40396_at P2RX5
35630_at LLGL2
40912_s_at BPHL
41509_at HSPA9
33133_at FLII
34151_at CCDC9
40447_at LPIN2
36239_at POU2AF1
38819_at PTK7
38798_s_at AP1G2
32476_at MAGEB3
230_s_at FSHB
41330_s_at LRIG2
1500_at WT1
38621_at DDAH2
38668_at GPATCH8
32969_r_at VGF
40501_s_at MYBPC1
40963_at ABCA4
32966_at APOF
38125_at SERPINE1
34560_at S100A5
36623_at ALPL
34766_r_at SLC25A24
38716_at CAMKK2
1319_at DDR2
37911_at STX4
38438_at NFKB1
34306_at MBNL1
40067_at ELF1
37185_at SERPINB2
38422_s_at FHL2
41469_at PI3
34297_at GPR37
34207_at IQCE
40786_at PPP2R5C
935_at CAP1
35529_at TREH
842_at ZMYND8
37630_at CHRDL1
1528_at CG030
35260_at MLXIP
33944_at APLP2
39212_at ZNF415
35625_at CD97
35673_at ARHGEF5
36560_at TMCC2
34023_at FCER1A
34383_at USP1
37233_at OLR1
885_g_at ITGA3
39119_s_at IL32
34658_at PRM2
36980_at PNRC1
40829_at WDTC1
33267_at ATP8A1
37895_at SLC35A1
36346_at RGR
36360_at RRP15
36779_at FABP6
34602_at FCN2
411_i_at IFITM2
32073_at KDM4A
31734_at HOXC11
894_g_at UBE2S
35092_at SNAPC4
35432_at MED6
34531_at FLRT1
39667_at NOVA2
35141_at RNASEH2A
35303_at INSIG1
37511_at B9D1
40811_at ZNF451
32156_at PVRL2
33450_at ACTL6B
37552_at KCNK1
34413_at NDEL1
38884_at CLCA1
33732_at AP4M1
34824_at UBQLN2
38367_s_at C4BPB
41098_at DAAM2
36204_at PTPRF
37823_at CCL8
41828_at MBD1
40242_at THOC1
172_at INPP5D
38865_at GRAP2
1101_at APBB1
878_s_at PRL
35855_s_at GRIK1
36228_at GLYAT
35101_at GP9
35512_at ZNRF4
35743_at CPSF4
34687_at MRS2
33011_at NTSR2
37517_at RAP1GAP2
33688_at GBX2
606_at RND2
31549_at MAS1
33684_at WNT2B
37023_at LCP1
34691_f_at ARPC4
31858_at NUTF2
32209_at FAM89B
35327_at EIF3H
1038_s_at IFNGR1
853_at NFE2L2
34972_s_at DNAH17
106_at RUNX3
37762_at EMP1
39984_g_at GLMN
41211_at RBM12
32567_at CHKA
41266_at ITGA6
34671_at POLR3C
36520_at RRP12
38813_at TSC2
32320_at ANXA13
36675_r_at PFN1
34358_at MRPL23
34726_at CACNB3
32943_at DBH
32091_at SLC25A44
38274_at TMEM115
1389_at MME
39903_at CIB2
160027_s_at IGF2R
32981_at SLC9A3
35375_at APEX2
38087_s_at S100A4
33317_at CDK7
33837_at SRP72
2011_s_at BIK
34653_at RAPSN
40316_at GH2
32404_at CNGA3
558_at KRT1
34471_at MYH8
287_at ATF3
39638_at TFAP4
39923_at ARHGAP12
37483_at HDAC9
36379_at UPK3A
33280_r_at ACSM3
36482_s_at ATP2A3
37717_at HNRNPM
40269_at PRPF18
38575_at MALT1
41798_at SMPD2
40389_at SLC38A3
33795_at TCF20
34345_at PRPF6
38701_at UBE2L3
33707_at PLA2G4C
39712_at S100A13
38545_at INHBB
40906_at ZNF688
36679_at SRPR
32151_at RANGAP1
35977_at DKK1
39150_at RNF11
31861_at IGHMBP2
1887_g_at WNT7A
34835_at NCSTN
32196_at CAND1
37750_at UBE2V2
34684_at RECQL
316_g_at PRDM2
35763_at NBEAL2
31399_at BMP10
41572_r_at REL
33425_at TRIM28
40629_at PIGH
41145_at FAM13A
39007_at MMP2
33360_at KDM2A
39680_at STATH
41463_at C1orf216
33365_at BAHD1
41409_at THEMIS2
37921_at NPTX1
32422_at DOC2B
35657_at TARBP2
38474_at CBS
795_s_at CDKL1
1795_g_at CCND3
33124_at VRK2
41433_at VCAM1
35599_at GNMT
40741_at CETP
41068_at ODF2
890_at UBE2A
37413_at DPEP1
39024_at NUP98
32770_at SEC24D
33220_at ZNF187
39117_at PHF2
38269_at PRKD2
34914_at PSTPIP1
38797_at SLC39A14
39640_at GFPT2
41722_at NNT
1719_at MSH3
37453_at CLPX
41397_at ZNF821
32300_s_at TH
41692_at SYNJ1
36363_at UGT8
33841_at FAM214B
32792_at SYF2
36829_at PER1
34418_at CNKSR2
33532_at ALX1
39846_at CTSF
39601_at RASSF1
37164_at RHD
36429_at GPR182
1491_at PTX3
31897_at FILIP1L
31695_g_at RSC1A1
39806_at ASF1A
41360_at CNOT8
41669_at ZCCHC11
38966_at TECR
33915_at SETD3
307_at ALOX5
41372_at ATG14
36073_at NDN
38430_at FABP4
35070_at RLN1
38670_at RNF114
38737_at IGF1
41618_at COL17A1
39504_at GJC2
38560_at UTP20
35710_s_at STRA13
1462_s_at POLD1
35963_at PFDN6
38548_at CYP2C8
39431_at NPEPPS
41857_r_at ABHD3
40258_at CSNK2A1
32845_at HSPG2
41792_at ABCC8
36937_s_at PDLIM1
1119_at RPA2
1448_at PSMA3
39061_at BST2
38772_at CYR61
41693_r_at CROT
41611_at TRIP4
37641_at IFI44
34007_at GRM8
34199_at SEC24A
33698_at CEP164
39555_at ING2
36876_at FAH
41574_at PNN
32451_at MS4A3
35776_at ITSN1
32061_at INTS9
35928_at TPO
37468_at JAK2
41413_at CLPTM1
31610_at PDZK1IP1
1456_s_at IFI16
34231_at KAT7
34926_at CD1A
40249_at ACHE
41616_at PIN4
35158_at MYCN
38254_at TBC1D9
390_at CCR4
1676_s_at EEF1G
169_at CDX1
39787_at PEMT
207_at STIP1
32836_at AGPAT1
499_at MAD1L1
33125_at FANCL
36485_at SOLH
36218_g_at STK38
40564_at NUP50
36626_at HSD17B4
35602_at HCG4B
38259_at STXBP2
34699_at CD2AP
36018_at SOX10
667_at AVPR2
31846_at RHOD
33704_at URB1
36512_at AADAC
39285_at PCYT1A
32660_at TRANK1
35839_at SQLE
38937_at AP3B2
37955_at CNPY2
1583_at TNFRSF1B
32446_at TACR3
34641_at PZP
41333_at ACAP2
38057_at DPT
39319_at LCP2
32428_at LOC100996822
35620_at TOMM40
38408_at TSPAN7
41694_at POLR3D
38804_at CSE1L
34464_at DAO
40960_at B4GALT1
1235_at YWHAZ
34281_at VSNL1
36167_at ATP6V0B
32250_at CFH
31924_at ADCY10
494_at IL13
39823_at DCAF8
37285_at ALAS2
31407_at TMPRSS15
36310_at KRT31
31822_at CUX1
31557_at TMSB4X
32664_at RNASE4
37588_s_at MAPK8IP2
38421_at TXLNA
41776_at ATOX1
38097_at EI24
34701_at DLG4
149_at DDX39A
33975_at BTC
38005_at SLC35D2
36609_at SLC1A3
31326_at C1orf68
34871_at CHMP7
31684_at ANXA2P1
39503_s_at DPYSL4
41804_at C11orf80
32921_at GUSBP3
34615_at KRT12
1782_s_at STMN1
31638_at NDUFS7
39216_at UNC93A
37554_at KLK6
436_at IL5
38181_at MMP11
33983_at CD101
36035_at GPAA1
36955_at LMAN2
39581_at CSTA
40072_at MRPS31
41339_at UBE4B
35107_at TNFSF11
1976_s_at FES
36945_at ERP29
33337_at DEGS1
38105_at RSRC2
35356_at MRFAP1L1
36071_at IPO9
38122_at SLC23A2
35278_at RPS29
34625_at LALBA
40649_at PCSK1
1884_s_at PCNA
1385_at TGFBI
31820_at HCLS1
41855_at HAT1
39083_at UBE2D3
33427_s_at ATRN
31781_at CDRT1
39744_at DDX3X
37978_at QPRT
41646_at TAOK3
40425_at EFNA1
33779_at VAMP1
356_at KIF22
35923_at CCKBR
37971_at BAZ1A
37566_at KIAA1045
32056_at SEPT4
32833_at CLK1
1761_at PDGFRL
34381_at COX7C
32760_at SEMG1
33326_at RAB21
40537_at EIF5B
1100_at IRAK1
40826_at MARK3
36013_at SLC30A9
40091_at BCL6
1257_s_at QSOX1
35666_at SEMA3F
33338_at STAT1
1140_at ITGAE
1165_at IL18
38410_at CETN2
36196_at PFKM
38442_at MFAP2
37204_at ITIH3
33476_at EDDM3A
40310_at TLR2
35711_at GLS2
37677_at PGK1
35252_at KIAA0528
33480_at MLN
39920_r_at C1QL1
40511_at GATA3
39688_at DPF2
39075_at NEU1
36245_at HTR2B
1212_at GSTZ1
39137_at NFRKB
40859_at ZC3H14
38826_at SEPT6
40136_at TBC1D9B
33485_at RPL4
1016_s_at IL13RA2
37485_at SLC27A2
37025_at LITAF
32536_at EBP
39022_at INTS1
33577_at HOXA2
41862_at NCAPD3
39862_at PRSS53
36244_at ZNF239
34612_at S100G
38221_at CNKSR1
37451_at SLCO3A1
38123_at CDC123
40266_at VASH1
35940_at POU4F1
41348_at IRX5
314_at PIGB
41053_at C6orf47
37309_at RHOA
31978_at KIF25
37127_at NLRP1
32034_at ZNF217
31402_at HMHB1
1548_s_at IL10
33798_at SMG6
39030_at RABAC1
34250_at IQSEC3
41099_at LIG3
33135_at SLC19A1
35013_at LBP
38356_at FST
863_g_at SERPINB5
38441_s_at CD46
41054_at FCHO1
31436_s_at ESR2
33008_at OR7E24
38715_at GYPB
35901_at PIWIL1
37893_at PTPN2
1811_at PTPRH
38426_at TAF11
35479_at ADAM28
41608_at CRHBP
40577_at TSTD2
41116_at TSR3
37611_at TNFRSF11B
39184_at TCEB2
34446_at RABGAP1L
35212_at RNF139
35134_at ART3
35966_at QPCT
35741_at PIP4K2B
32590_at NCL
41659_at SUPT6H
38778_at OTUD4
37619_at METAP1
37650_at MKRN1
39687_at ATXN10
39025_at TOMM7
39040_at UBE2J1
39217_at RASGRF1
32955_at TRIAP1
38443_at PTPN11
33602_at S1PR4
37480_at THPO
1891_at MAP3K8
1166_at PSMD2
37084_at LYZL6
38767_at SPRY1
32279_at GAD2
39393_r_at APOH
34314_at RRM1
37113_at TGFBRAP1
40118_at ZNF3
40767_at TFPI
38029_at SLC3A2
38601_at BEST1
634_at PRSS8
31659_at LRIT1
37790_at VENTX
37492_at CLMN
41514_s_at MRPL9
35225_at ZNF76
31732_at RLN2
38642_at ALCAM
36943_r_at PLAGL1
820_at MGST2
38445_at ARHGEF1
38977_at YARS
41860_at TEX30
38836_at NPTXR
37555_at PWP2
36439_at ULK2
39041_at DLAT
37633_s_at PAEP
39301_at CAPN3
37366_at PDLIM5
34857_at ATP13A3
34858_at KCTD2
37016_at ECHS1
419_at MKI67
469_at EFNB3
39682_at SCNN1B
39062_at CTSA
39185_at WDR45L
1730_s_at FGF4
38569_at NRF1
32723_at CSTF1
559_s_at TLX1
37550_at F8
34408_at RTN2
41582_at AVIL
1939_at TP53
31406_at GPR50
39681_at ZBTB16
749_at CAD
32050_r_at TCEB3
32962_at CTH
39354_at PRDX6
40639_at SCO2
31704_at DNASE1L2
32193_at PLXNC1
39114_at C10orf10
41185_f_at SUMO2
37188_at PCK2
32775_r_at PLSCR1
38736_at WDR1
41222_at STAT6
38583_at B3GALT2
36881_at ETFB
39971_at LYL1
40186_at DUSP9
35804_at ASH2L
1674_at YES1
32048_at LOC100506963
35333_r_at IL33
34620_at PAX5
33424_at RPN1
36952_at HADHA
32808_at ITGB1
32148_at FARP1
36867_at NFASC
32232_at NDUFB5
39238_at NAT6
37068_at PLA2G7
37270_at ATP1B2
35830_at XPO6
37311_at TALDO1
38187_at NAT1
33221_at PAXIP1
34514_at TSHR
2019_s_at ITGB7
40992_s_at SAP30
38114_at RAD21
384_at PSMB10
39916_r_at RPS15
41106_at KCNN4
34695_at SMARCD2
404_at IL4R
31969_i_at PPEF2
41604_at ANKRD46
38415_at PTP4A2
1346_at MT3
37725_at PPP1CC
38613_at ZNHIT1
31340_at MMP20
34410_at MVD
1587_at RARG
38774_at STX7
37183_at GAD1
34192_at VPS13B
35421_at LNPEP
34269_at C10orf137
39992_at SLC22A18
38842_at AMOTL2
40852_at TDRD7
2052_g_at MGMT
34561_at MS4A2
36588_at SUN1
31594_at KRT33A
36284_at LY6D
36295_at ZNF134
41100_at CARD8
39439_at LOC100505761
39867_at TUFM
1933_g_at ABCC5
33107_at TRIM37
39735_at NIT1
1729_at TRADD
38062_at RAPGEF5
41780_at PPFIA1
1786_at MERTK
41251_at ZNHIT3
34689_at TREX1
35132_at MYO1F
36565_at RNF113A
34038_at SLC6A13
41691_at UBXN7
34791_at TCP1
37251_s_at GPM6B
39797_at UBR2
36506_at AKAP9
39432_at B4GALT4
40864_at RAC1
34923_at IQSEC2
34260_at TELO2
39087_at FXYD3
38516_at SCN1B
40932_at ZDHHC18
34777_at ADM
35664_at MMRN1
35912_at MUC4
39128_r_at PPP2R4
38341_at STAU2
40038_at ST7
38235_at ARHGEF15
37638_at DOCK1
36516_at ZNF473
31909_at KIAA0754
40602_at SPRED2
34309_at CPA1
36663_at NPPA
36621_at AHSG
39742_at TANK
32481_at WFDC8
41595_at KIAA0947
37515_at MASP2
38335_at OGG1
38782_at GTF2H1
38223_at TBC1D8
31898_at EDEM1
31393_r_at UTF1
31735_at PPP1R2P9
34077_at CXCR3
40765_at PDXDC1
37716_at CD200
35149_at CD40
37187_at CXCL2
39332_at TUBB2B
33272_at SAA1
33569_at CLEC10A
36076_g_at IFT27
32342_at CYP11B2
32288_r_at KLRC3
31886_at NT5E
34289_f_at MED24
38835_at TM9SF1
37034_at ANP32A
38600_r_at ATG12
34584_at ZNF45
38571_at FGFR1OP
34746_at PAQR4
32277_at KCNA3
160034_s_at FANCC
37878_at PACRG
38724_at PRRC2B
41060_at CCNE1
34765_at KIAA0020
32729_at MYH3
34657_at AKAP11
31513_at LBX1
40641_at BTAF1
39376_at HIPK1
39328_at HMGCR
39641_at CCNO
34989_at ZNF137P
1667_s_at CYP4B1
39208_i_at PPBP
41579_s_at PRKCI
39608_at SIM2
35643_at NUCB2
34869_at LDB3
38749_at LYPD1
36394_at LY6H
38617_at LIMK2
38237_at GGT5
38674_at KLHL9
35645_at SNX1
40341_at TMEM186
38278_at ARID5A
39492_at INE2
32419_at PDE1C
38946_at PPEF1
37136_at SH2B2
38711_at CLASP2
32803_at CNIH
35008_at PER2
34396_at ASXL1
37179_at NFE2
35410_at CXCL6
36189_at ILF2
32016_at C22orf24
37743_at FEZ1
1081_at ODC1
35309_at ST14
32202_at RBCK1
38271_at HDAC4
32563_at ATP1B3
999_at CYP27A1
34277_at CA11
31598_s_at GALE
32778_at ITPR1
41314_at CS
40494_at DEDD
40366_at SELP
34347_at NDUFAF3
39224_at ARAP2
1195_s_at ITGB1BP1
35948_at ITGA9
465_at KAT5
41129_at TMEM41B
31648_at KIF25-AS1
425_at IFI27
37757_at TFDP1
34465_at RS1
38075_at SYPL1
32336_at ALDOA
31381_at PGLYRP1
1004_at CXCR5
35179_at B3GAT3
32474_at PAX7
34009_at CTAG2
39602_at MYRIP
33737_f_at ST20
37722_s_at DHPS
38630_at CERS6
36761_at OVOL2
512_at NR1H3
33611_g_at CLDN8
36440_at PTCRA
32072_at MSLN
32902_at SCTR
34496_at PIGL
37733_at MAPK14
40107_at ALDOC
33997_at GAB1
33219_at USP33
35108_at MBL1P
35769_at GPR56
39973_at LEPREL2
37859_r_at RPL23AP53
770_at GPX3
37426_at TOX3
31790_at STARD13
37996_s_at DMPK
36156_at AQP1
39650_s_at PCNXL2
32679_at MTFR1
33974_at RASL10A
32844_at EIF4G1
38400_at LSM14A
31334_at GPR45
1296_at CDH15
37039_at HLA-DRA
40988_at YME1L1
34209_at ITPKC
38791_at DDOST
36030_at IFFO1
891_at YY1
32791_at TMEM97
38179_at ZNF174
33121_g_at RGS10
39004_at MRPS11
33782_r_at UBE2M
31533_s_at KCND3
31597_r_at EIF4EBP1
41133_at G3BP1
34779_at ST6GALNAC4
33016_at TSPO2
34352_at PCBD1
38843_at HMGXB4
33048_at NECAB2
32236_at UBE2G2
36115_at CLK3
35726_at S100A2
34223_at CSF3R
32538_at TF
557_s_at SSTR3
37141_at FOXA1
35428_g_at LRRC48
467_at OSTF1
38974_at PARK7
32316_s_at HSP90AA1
31529_at KRT83
33657_at RPL34
35709_at RFK
31409_at SERPINB10
40356_at CLCA2
32285_g_at TBX1
2084_s_at ETV4
36025_at ARHGEF17
1001_at TIE1
40492_at FRYL
31981_at CRYBB3
33749_at TP53TG1
40588_r_at EEF1E1
39108_at LSS
40974_at SRRD
41432_at RPS6KA5
38994_at SOCS2
34363_at SEPP1
1858_at FASLG
35838_at ZNF410
1947_g_at WT1-AS
941_at PSMB6
33098_at CCR3
1398_g_at MAP3K11
160020_at MMP14
38055_at POLR2J
37153_at NPHP4
37027_at AHNAK
39725_at RBM39
35206_at CEP250
896_at MUC2
185_at NOVA1
34603_at PDC
31537_at ART1
36792_at TPM1
32597_at RBL2
38264_at RABIF
962_at BMX
35611_at ZFP37
40686_at NMB
34064_s_at NCR2
37378_r_at LMNA
141_s_at BRF1
38069_at CLCN7
1796_s_at BCL3
1979_s_at NOP2
36628_at RALBP1
40790_at BHLHE40
41003_at PFDN4
39223_at HEATR8
36334_at LY9
37934_at TMEM30B
39174_at NCOA4
35176_at DPAGT1
36478_at TTF1
38448_at ACTN2
40832_s_at TOR1AIP1
38980_at TAB2
1214_s_at IFNB1
31346_at DUX1
35526_at C9
40514_at ERGIC3
35605_at ANGPTL7
37764_at HLCS
33572_at ZNF165
34567_at CYLC2
34932_at MAGEC1
37038_at ABCD3
40339_at GABRP
35350_at CHST15
32095_at IPO13
31481_s_at TMSB10
38004_at CSPG4
1945_at CCNB1
1651_at UBE2C
367_at NEK3
35403_at DOLK
31673_s_at SPG7
306_s_at HMGN1
32618_at BLVRA
38965_at ACAN
34497_at TAF1B
36144_at SYT11
1817_at PFDN5
38496_at ELK4
33573_at APOBEC1
34614_at KCNJ9
982_at MCM5
35836_at NUDC
382_at PPP4C
37780_at PCLO
34661_at CLEC16A
41363_at GEMIN2
38384_at GART
39250_at NOV
38897_at SLC7A4
38889_at ZFYVE9
33907_at EIF4G3
1067_at FLT3LG
38396_at MAP1B
33711_at POMC
37266_at ZNF32
34523_at APOA4
37897_s_at TFF3
38859_at SEC31B
37148_at LILRB3
1092_at EDN2
41530_at ACAA2
36463_at BAG5
38241_at BTN3A3
160044_g_at ACO2
1948_f_at NOS2
38094_at HNRNPAB
38146_at ST18
38827_at AGR2
34238_at IGSF1
32542_at FHL1
580_at HIST1H1E
37950_at PREP
31772_at OVOL3
39778_at MGAT1
36633_at AKAP10
36903_at TRIM9
37654_at SNX17
39318_at TCL1A
31903_at SS18L1
1049_g_at RXRG
38725_s_at DPM2
40033_at MAPK11
31750_at HIST1H1B
36934_at C20orf111
32648_at DLK1
39605_at FOXG1
33988_at TMBIM6
36613_at IFRD2
39383_at ADCY6
32138_at DNM1
38555_at DUSP10
37269_at LZTR1
37215_at PYGL
37498_at KCNG1
37703_at RABGGTB
39692_at CREB3L2
41475_at NINJ1
1696_at POLB
35608_at MLLT4-AS1
37962_r_at STXBP3
39315_at ANGPT1
37347_at CKS1B
40834_at PDZD2
32578_at MLX
38030_at U2SURP
1490_at MYCL1
32044_at UBE3C
858_at POR
32898_at ACTL8
33962_at PHEX
35363_at DDX17
39076_s_at DRAP1
406_at ITGB4
38154_at KPNA4
40465_at DDX23
38912_at NAT2
36041_at EXO1
38161_at ALG3
317_at LGMN
37190_at WASF1
39317_at CMAHP
37785_at RND1
33931_at GPX4
34681_at SEMA3E
38439_at NFE2L1
32948_at USH2A
37014_at MX1
35704_at PLA2G16
31410_at TNFRSF13B
38131_at PTGES
34509_at MGAM
33248_at HOXA11
35200_at HMGA2
684_at AGT
33097_at CEBPE
34550_at DRD1
31424_at OR2F2
41137_at PPP1R12B
41055_at NACAD
35224_at MIR22HG
1850_at MLH1
35425_at BARX2
41362_at ABCG1
32848_at PSMC4
33345_at KIF3C
32046_at PRKCD
36252_at CTF1
40899_at KRT19
604_at BRCA1
40479_at FYN
37101_at BRMS1
478_g_at IRF5
118_at ITPKA
35978_at PRRG1
1028_at TOP3A
1263_at IL3
38359_at RASGRP2
37329_at NDUFV1
38371_at PSMA1
998_s_at IL1R2
33726_at POLR2D
34812_at GORASP1
41065_at NFKBIB
38299_at IL6
38225_at KCNH2
34686_at ADCY2
41406_at INTS3
34916_s_at TNFRSF4
36525_at FBXL2
41378_at SGCD
41810_at PKI55
36813_at TRIP13
38369_at MYD88
33418_at RAB3GAP1
1261_i_at GSTA2
36968_s_at EXOSC8
35897_r_at BAI1
31936_s_at KIAA0430
34359_at HDDC2
35180_at LARP4
35285_at SLC4A4
38855_s_at OLFM1
36019_at STK19
34966_at T
32402_s_at SYMPK
33659_at CFL1
36532_at SYNJ2
993_at TYK2
41233_at DNAJB6
37643_at FAS
1141_at MC5R
38292_at HOMER2
34459_at N4BP2L2
33701_at PAH
36622_at FGG
32551_at EFEMP1
35367_at LGALS3
36977_at NAPA
38425_at HMGCL
40806_at MGAT2
251_at CAMK1
37676_at PDE8A
38388_at OAS1
35441_at GLE1
36460_at POLR1C
37675_at SLC25A3
33116_f_at RPS12
33390_at CD68
40451_at POLE
109_at RABEPK
41485_at LDHA
1391_s_at CYP4A11
35112_at RGS9
39353_at HSPE1
175_s_at PKN1
31875_at ASB1
37006_at IGJ
38655_at TMEM106C
37527_at ELK3
190_at NR4A3
35972_at RNASEH2B
31974_at CLDN14
38399_at SNRPB2
32373_at SLC17A2
39790_at ATP2A2
34623_at DEFA5
40599_at IL16
924_s_at PPP2CB
33145_at FANCA
33520_at F7
40671_g_at KYNU
36058_at ASCC2
36961_at LETMD1
37526_at VNN1
1666_at IFNA1
33064_at CACNG1
36866_at ANKRD7
40753_at SNCB
31872_at SS18
32771_at GC
37957_at ATG4A
35178_at WIF1
38211_at ZBTB20
35237_at COL21A1
41850_s_at CCDC85B
36960_at PHC2
41665_at PCF11
35312_at MCM2
1733_at BMP6
31336_at ZNF749
38634_at RBP1
35082_at ZIC3
32646_at KIF21B
33709_at PDE9A
41358_at CNNM2
38116_at KIAA0101
38901_at USP19
437_at MMP3
40694_at KRT20
36029_at MPPED2
38434_at AAMP
31647_at CAPN11
492_g_at PTPRG
