"standard_error_adjusted_res"	"coefficient_adjusted_res"	"fold_change_up_or_down_regulated_res"	"p_adjusted_res"
"200798_x_at"	0.0625705166019308	-0.0135354647904942	-1.00942621883231	0.829481904934757
"200799_at"	0.124979308710073	-0.213590542893417	-1.15957050541044	0.0927054672539571
"200800_s_at"	0.164703059838872	-0.325127147474709	-1.25277484320323	0.0530672703289788
"200801_x_at"	0.0211600123605437	-0.0724804214264125	-1.05152301085392	0.00112344332799962
"200802_at"	0.0332359097793227	-0.0195742411973491	-1.01366029079477	0.558144063276975
"200803_s_at"	0.0420433453600926	-0.0140194020139591	-1.00976487727912	0.739975927547091
"200804_at"	0.0489105990733854	0.0370897706511138	1.02604198806835	0.451279442868885
"200805_at"	0.0355380619165668	0.0165489377685913	1.01153689202985	0.643167641713118
"200806_s_at"	0.0468230003534435	-0.214338824519494	-1.16017209503162	2.47450475791894e-05
"200807_s_at"	0.0372413212274363	-0.114497588396501	-1.0825979703404	0.00319186806921687
"200808_s_at"	0.0433984529397876	-0.0292042087490867	-1.02044909024665	0.503617861266945
"200809_x_at"	0.0325486721985223	0.129977905736188	1.09427694274428	0.000182959658415275
"200810_s_at"	0.0478358894555754	0.0713825525218397	1.05072312228338	0.140964836424615
"200811_at"	0.0537867424170438	0.00739309087916817	1.00513765280657	0.891141603390506
"200812_at"	0.0241760005591015	-0.047736595445314	-1.03364199860137	0.0530061057409837
"200813_s_at"	0.0436947494396866	-0.0753508390351492	-1.05361722669375	0.089856689139245
"200814_at"	0.0365550226236871	-0.060357727704116	-1.04272428056331	0.104022045098346
"200815_s_at"	0.0394927037853188	-0.0198468244491148	-1.013851830181	0.617155529166153
"200816_s_at"	0.0237171576410086	-0.0549843315464967	-1.03884782078355	0.0239161186025607
"200817_x_at"	0.0344665754749642	-0.0953688983576049	-1.06833854820707	0.00754435548279626
"200818_at"	0.0354003777111944	0.0187274503649621	1.01306549677429	0.598777442276783
"200819_s_at"	0.0188966590312307	0.0125640096101998	1.0087467389544	0.508717905976601
"200820_at"	0.0274564816828948	-0.0256872755841989	-1.01796451773885	0.353311722074694
"200821_at"	0.0546374246416534	-0.0478292201643438	-1.03370836319711	0.384910021246893
"200822_x_at"	0.0314903489560377	-0.0989849092298033	-1.07101962013396	0.00261362639851537
"200823_x_at"	0.0430926288016626	-7.74691259073918e-05	-1.00005369894794	0.998571680556466
"200824_at"	0.0264041161449731	0.000779347763474789	1.00054034864069	0.976552558920936
"200825_s_at"	0.0311673883403329	-0.057940473596191	-1.04097864543722	0.0680151662959468
"200826_at"	0.0264719461073866	0.0170317753787361	1.01187548735346	0.522464297729478
"200827_at"	0.0357636688058093	0.0217514530480821	1.01519118905177	0.545389338679234
"200828_s_at"	0.0332243353787952	-0.0189325878095669	-1.01320955524602	0.570949072461739
"200829_x_at"	0.0243067303439538	0.0301990036157058	1.02115297260355	0.218999698834101
"200830_at"	0.0255878851320181	-0.0422431817712418	-1.02971363811883	0.104071593752941
"200831_s_at"	0.0492315790461428	-0.0821773050667811	-1.05861448902112	0.100376373510484
"200832_s_at"	0.0468307439772891	-0.0385172539784781	-1.02705771393967	0.414116692254698
"200833_s_at"	0.0247251487520419	-0.0089313281249561	-1.00620992705052	0.719221982973561
"200834_s_at"	0.0259011134898626	0.0604595137143876	1.04279785015733	0.0230075217822167
"200835_s_at"	0.0191756489008461	-0.0111994988100427	-1.00779311046038	0.561414518583452
"200836_s_at"	0.0369838052188003	-0.0045704131354178	-1.0031729922957	0.902068840608162
"200837_at"	0.0312089412507294	0.0282494414108183	1.01977398628152	0.36905616363612
"200838_at"	0.0430365307278314	-0.0872117471269557	-1.06231509308389	0.0472457656414671
"200839_s_at"	0.0407781438494249	-0.0740830073864671	-1.05269172099149	0.074338351623488
"200840_at"	0.0247704832181763	0.0596870960472262	1.04223968653096	0.0191080354058758
"200841_s_at"	0.0305572073582952	-0.00423032138146396	-1.00293653854544	0.890364592953756
"200842_s_at"	0.0400011315487097	-0.0382717480277562	-1.02688295259353	0.342589176213164
"200843_s_at"	0.0275834794396168	-0.0022454454892584	-1.00155763606678	0.93539504541829
"200844_s_at"	0.0452627103343293	0.120629277105872	1.08720897972648	0.00991216422639748
"200845_s_at"	0.0621146391823356	0.198415160574521	1.14743717171163	0.00225036627436624
"200846_s_at"	0.029512327275003	-0.0483817687251236	-1.0341043467177	0.106457171821634
"200847_s_at"	0.0287699708522082	-0.00284452190631469	-1.00197361736342	0.921575686869593
"200848_at"	0.0554984428234992	0.199319809789061	1.1481569036197	0.000670765690107389
"200849_s_at"	0.0536774733961013	0.183020446949631	1.13525819175746	0.00117881566746093
"200850_s_at"	0.0554023432047198	0.151568338077029	1.11077632882623	0.00820784347102253
"200851_s_at"	0.0257546566570873	0.0430374112774305	1.03028067001899	0.100007827641658
"200852_x_at"	0.0287277248114705	-0.033636165706301	-1.02358872830238	0.246362077961719
"200853_at"	0.0348444511523124	0.0441331344309832	1.03106346275104	0.210284601213262
"200854_at"	0.01976970482192	0.0376018193810845	1.02640622079178	0.0620575985707417
"200855_at"	0.0239178129637487	0.0622494135091446	1.04409241479918	0.0116808405396382
"200856_x_at"	0.0367326080746456	0.046962843926302	1.03308778055031	0.206077742428752
"200857_s_at"	0.0305156868972132	0.0179960553243524	1.01255203878561	0.557622583694805
"200858_s_at"	0.0312224651906208	0.0273011513374616	1.01910390440693	0.38544201934402
"200859_x_at"	0.0300397380020854	0.0654388025548023	1.04640315989135	0.0333834432116003
"200860_s_at"	0.0249321224161733	0.0149180796762293	1.01039407181145	0.551898123985989
"200861_at"	0.0284936026598653	-0.0238203514275451	-1.01664806944218	0.406533822048012
"200862_at"	0.0478381325547186	-0.103832033599219	-1.07462405199701	0.0340064568637153
"200863_s_at"	0.028585193824053	-0.0348279920050387	-1.02443467562501	0.227924446680286
"200864_s_at"	0.0462957900120405	-0.058160138645153	-1.04113715713091	0.213968759389403
"200866_s_at"	0.0511013931826488	-0.118511265390368	-1.08561402596814	0.0238694440068283
"200867_at"	0.0334234606168965	-0.0295260971802538	-1.02067679422685	0.38060872405943
"200868_s_at"	0.033827486717387	0.0620500458831959	1.04394814048065	0.0716521820046872
"200869_at"	0.0356042922313557	0.0410197866490468	1.02884081841037	0.253926038706894
"200870_at"	0.0172183120110959	0.0290366541429444	1.02033058216831	0.0970038181050916
"200871_s_at"	0.0224657333145552	0.0314739831745255	1.02205581388108	0.166458840436601
"200872_at"	0.112633232215639	0.0372230736506322	1.02613679728987	0.74220773229919
"200873_s_at"	0.0394837679154816	-0.0537165315031171	-1.0379353113824	0.178855940445381
"200874_s_at"	0.0230852425728741	-0.0209008641444929	-1.01459282568991	0.368947801939285
"200875_s_at"	0.0419492314913385	-0.0408943720823272	-1.02875138439031	0.333612856704174
"200876_s_at"	0.0341584915136706	-0.0141342640326189	-1.00984527420717	0.680532045334174
"200877_at"	0.0369388867024737	-0.0718440847962101	-1.05105931267417	0.0565525125415957
"200878_at"	0.0489186140979314	0.0330202942894749	1.02315186223835	0.502309560325895
"200879_s_at"	0.0322097286346034	-0.0235476493011566	-1.01645591803	0.467628382465753
"200880_at"	0.0429449340243894	-0.0680230337378391	-1.04827921196858	0.118549004560321
"200881_s_at"	0.0597320739447747	-0.244116468260553	-1.18436722154135	0.00013393706881183
"200882_s_at"	0.0279577066324553	-0.0104799281731069	-1.00729058047871	0.709116584997867
"200883_at"	0.0380246764678562	-0.016041151161507	-1.01118092317408	0.674659245197641
"200884_at"	0.0276413626134923	-0.0224976708737713	-1.01571642112934	0.418967484457675
"200885_at"	0.0292732206597141	-0.00717306541578297	-1.0049843709222	0.807276927161095
"200886_s_at"	0.0213908063179924	0.0201270469854456	1.01404877528485	0.350582253763539
"200887_s_at"	0.0584877342668513	0.00174034480173925	1.00120704298324	0.976362298080298
"200888_s_at"	0.0341840058405338	0.0347450199349159	1.02437576017917	0.313583471894285
"200889_s_at"	0.0377440072053577	-0.0433460495175814	-1.03050110331896	0.255429278688787
"200890_s_at"	0.0457540667687441	-0.0428501516881012	-1.03014694985691	0.35281709021728
"200891_s_at"	0.0578382404470167	-0.0253693854488085	-1.01774023941255	0.662534201283272
"200892_s_at"	0.0531831355346406	-0.101228238514858	-1.07268630546112	0.0618715244235339
"200893_at"	0.036673258378314	-0.0616214605084991	-1.04363805800267	0.0981900731408118
"200894_s_at"	0.0808729272970735	-0.264609309349423	-1.20131068318471	0.00178753436897945
"200895_s_at"	0.0483555089385639	-0.113290967737058	-1.08169290105956	0.0225274643432153
"200896_x_at"	0.0327582866411004	-0.0928737885330226	-1.06649247665858	0.00626438140671208
"200897_s_at"	0.042542962736372	0.0978664689109558	1.07018964062321	0.0249777623479262
"200898_s_at"	0.0351261936296716	0.0531204635985031	1.03750656371328	0.135802237717741
"200899_s_at"	0.0509860147759548	0.165377712822803	1.12145964959603	0.00194501708276104
"200900_s_at"	0.0291887521722171	-0.0283506929765507	-1.01984555881296	0.335369973562992
"200901_s_at"	0.0238569442049339	-0.000352219824637619	-1.00024416998302	0.988270409350186
"200902_at"	0.0312792329223811	0.0174366377103606	1.01215948899317	0.579328276849315
"200903_s_at"	0.0284076199716776	-0.0400530619264584	-1.02815164109499	0.163807196556685
"200904_at"	0.0520158685529629	-0.0849097572559337	-1.06062139583016	0.107925506116783
"200905_x_at"	0.0531094814852218	-0.106318631496786	-1.07647784783945	0.0499024176667478
"200906_s_at"	0.0309497793454286	0.0397453470680686	1.02793236828284	0.204095983150515
"200907_s_at"	0.054782656077606	0.0657894772840013	1.04665753918476	0.234582163602992
"200909_s_at"	0.0412869270943712	0.0342994842919698	1.02405945948168	0.409459129115871
"200910_at"	0.0383019772352684	-0.0863296685025545	-1.06166578120009	0.0279295647840442
"200911_s_at"	0.0273241470108313	0.0325967025539273	1.02285149726751	0.237659219593692
"200912_s_at"	0.0181456465646583	0.0215922632979591	1.01507917708016	0.2388355951405
"200913_at"	0.0212732902807807	-0.0120099741163724	-1.00835942619429	0.574515653093433
"200914_x_at"	0.0640697021173003	-0.172014292027969	-1.12663038938217	0.00940705770393187
"200915_x_at"	0.0365403423670605	-0.0205872382758999	-1.01437228845726	0.575290048362858
"200916_at"	0.0243165283300856	0.00973217458129222	1.00676863372796	0.690433495839225
"200917_s_at"	0.0349992219453481	-0.0355150580598329	-1.02492266643296	0.314373837383819
"200918_s_at"	0.033191262536284	0.00367300290402084	1.00254917524309	0.912260167338367
"200919_at"	0.0225323767661527	0.0580909332311617	1.04108721546077	0.0124507461590641
"200920_s_at"	0.0882385492927054	-0.0401401510171479	-1.0282137079155	0.650847132046795
"200921_s_at"	0.0571806170190878	0.200878723168338	1.14939822246245	0.000857018280534279
"200922_at"	0.0311210902181687	-0.000314093551836342	-1.0002177367611	0.991981435278443
"200923_at"	0.0507402164685126	0.0368079853631906	1.02584160247398	0.471061813915952
"200924_s_at"	0.0372748307276309	-0.00924968206797785	-1.00643198800894	0.804881406766035
"200925_at"	0.0176904255449363	-0.0114176235292561	-1.00794549277387	0.521161992231699
"200926_at"	0.0204440679360097	0.000399978278173081	1.00027728225142	0.984456785689187
"200927_s_at"	0.0410941473018666	-0.0965629991509572	-1.06922316481672	0.022148928177204
"200929_at"	0.0292624532698399	-0.024536601699572	-1.01715292682563	0.405133626250413
"200931_s_at"	0.0433849744827588	0.0744907457442857	1.05298927760686	0.0912303024388608
"200932_s_at"	0.0241703262599887	-0.00563673947074559	-1.00391473269835	0.816406267255173
"200933_x_at"	0.0236694694281725	0.0701864859604905	1.04985238109967	0.00435895915457891
"200934_at"	0.0289172690292135	-0.00983690213156037	-1.00684171933281	0.734933693189421
"200935_at"	0.0759318790139008	-0.1028553885203	-1.07389682198688	0.180717952375875
"200936_at"	0.0329519074923507	-0.0652054655185541	-1.04623393156452	0.0525114778871255
"200937_s_at"	0.0305245615721982	-0.00526920303632103	-1.00365901112492	0.863539566370759
"200940_s_at"	0.0357371338990631	0.0825976088424729	1.05892294262571	0.0243307276606672
"200941_at"	0.0360931209163729	-0.0762141207425803	-1.05424788018691	0.0389661966905526
"200942_s_at"	0.028551531214506	-0.0249853693795106	-1.01746937371708	0.385069545309866
"200943_at"	0.0406273478254021	0.109729300295673	1.07902575479518	0.0090126450050551
"200944_s_at"	0.0341347215926569	0.0429666678990344	1.03023015085433	0.213082939463603
"200945_s_at"	0.0272101902048373	-0.0298732090399144	-1.0209223982072	0.276722313876958
"200946_x_at"	0.0450372219268793	0.0250032842877662	1.01748200839256	0.580877726766559
"200947_s_at"	0.0760104990886543	0.132583934086478	1.09625538851538	0.0863172968865567
"200948_at"	0.0267859803878448	-0.0600745544758865	-1.04251963397054	0.0286825188072567
"200949_x_at"	0.0232689065581798	-0.0233307202338291	-1.01630309137479	0.320121204346337
"200950_at"	0.0229495559847071	-0.0687811494096381	-1.04883021250526	0.00398372429414049
"200951_s_at"	0.0433023710454051	-0.0184313973225726	-1.01285762862273	0.671915897242106
"200952_s_at"	0.0286696491740496	-0.0279243830499544	-1.01954424353635	0.3340306138912
"200953_s_at"	0.0435719978300044	-0.0911756198355385	-1.06523786732637	0.0407019798369611
"200954_at"	0.0309662054893103	-0.0541551766528308	-1.03825093907773	0.0855182482338548
"200955_at"	0.039725658990727	-0.0314968407389427	-1.02207200711043	0.431036863428352
"200956_s_at"	0.0350074164722631	-0.063533764374245	-1.04502232585841	0.0746286503150463
"200957_s_at"	0.0247197407495768	-0.0585271752505104	-1.04140206693566	0.0212000535705645
"200958_s_at"	0.0277166752979709	0.0337071561201996	1.02363909707282	0.228777624980687
"200959_at"	0.0381032399434255	-0.101339819257346	-1.07276927224185	0.0100569599503268
"200960_x_at"	0.0202233538405505	-0.033354909189633	-1.02338919691744	0.10439573154791
"200961_at"	0.030806131879685	0.0570004341683077	1.04030057959264	0.0692801199513249
"200962_at"	0.0631486734097287	-0.0145121857924198	-1.01010984328335	0.819034430732807
"200963_x_at"	0.017166054149828	0.0309374384439646	1.02167577743115	0.0766156593772886
"200964_at"	0.0369826757141423	-0.00331743165279099	-1.00230211420188	0.92882759792456
"200965_s_at"	0.0365976613372161	-0.00288534374651876	-1.00200196915255	0.937427022506874
"200966_x_at"	0.0368034566193015	-0.0554918938906431	-1.03921336775202	0.136944562147643
"200967_at"	0.0505572952347784	-0.0437469720466097	-1.03078751764016	0.390381769590468
"200968_s_at"	0.0457468088729538	-0.0557334420976473	-1.03938737621097	0.227958539288759
"200969_at"	0.0560140161386071	0.107745331381266	1.07754291732374	0.0592411646497444
"200970_s_at"	0.0332597231290015	0.01457983666923	1.01015721047935	0.662723990675495
"200971_s_at"	0.0457689739866329	-0.0258349843215189	-1.01806874624653	0.57457749076878
"200972_at"	0.0382667859510663	-0.0549581150941751	-1.0388289431579	0.156231528927427
"200973_s_at"	0.0327049445717397	-0.0549498509273842	-1.03882299246782	0.0982123000112898
"200974_at"	0.0782052339344377	-0.0639262989642368	-1.04530669865317	0.416978845274037
"200975_at"	0.0290063279362203	-0.019155537631219	-1.01336614575108	0.511572700227404
"200976_s_at"	0.0728069379523985	-0.120370885240861	-1.08701427412894	0.103584023593582
"200977_s_at"	0.0318169368677126	0.0662475492701652	1.04698991755081	0.0416748474691583
"200978_at"	0.0305340062182937	-0.00389186495669927	-1.00270127711385	0.899009750178857
"200979_at"	0.0370288497583357	0.00557597821876721	1.00387245222341	0.880816982510739
"200980_s_at"	0.0285030728703524	-0.0111743489957004	-1.00777554223703	0.696441130163406
"200981_x_at"	0.0189165338838961	0.00866120544039849	1.00602154719519	0.648731774205846
"200982_s_at"	0.0590781850295188	-0.0493846597534666	-1.03482345539579	0.40657236374348
"200983_x_at"	0.0462516346597378	0.0795680071494418	1.05670158014129	0.0906142121985493
"200984_s_at"	0.0433281357052451	-0.0411120715066312	-1.02890663236446	0.34656543048423
"200985_s_at"	0.0456230387117144	0.0502167075739451	1.03542044291806	0.275503193051354
"200986_at"	0.0544074066331479	0.0138058147154638	1.00961539524583	0.800571819490714
"200987_x_at"	0.0281695165492807	-0.11618104585578	-1.08386197369378	0.000118080593357661
"200988_s_at"	0.0272396605731723	-0.0458333449053641	-1.03227928329648	0.0977388339914245
"200989_at"	0.032428992593141	0.130442718027355	1.09462955733288	0.000166114412868803
"200990_at"	0.0537189822069098	-0.0630806676915002	-1.04469417487025	0.245004362491957
"200991_s_at"	0.0270516275915233	-0.054538924833894	-1.03852714429944	0.0483494592604114
"200992_at"	0.0306620803489796	-0.0474079386282631	-1.03340655397316	0.127417713458909
"200993_at"	0.0471674957474474	0.0317649731401728	1.02226198217943	0.503290424631506
"200994_at"	0.0417127361063219	0.0377812929079461	1.02653391527874	0.368752531589469
"200995_at"	0.0384890648976384	0.0488787707204398	1.03446065241388	0.209092129757468
"200996_at"	0.036867072658819	-0.0653019543870128	-1.04630390706261	0.0816786577870971
"200997_at"	0.0326139573414287	-0.00922496551461607	-1.00641474575319	0.778279315976173
"200998_s_at"	0.052332454941624	0.0528665130140289	1.03732395255639	0.316522151198115
